id,review_text,source,product_category,rating,label,clean_text,label_encoded
1148,thikai xa all over ma .... normal gaming ko lagi ni thaikai xa but tetti effective xaina ...charge chai tikxa,daraz.com.np,Electronics,3.0,product_feedback,thikai normal gaming thaikai tetti effective xaina charge chai tikxa,2
1149,"aja varkar receive vayo box ni ramro thiyo ani packing quality ni budi ko lagi kindeko ramro chaleko xa Vandai thii ava 2,4 din ma kasto chalx tesapaxi feri review garxu aile ko lagi 3out of 5",daraz.com.np,Electronics,3.0,product_feedback,aja varkar receive box ramro packing quality budi kindeko ramro chaleko vandai thii ava din kasto chalx tesapaxi feri review garxu aile 3out,2
1150,"quality wise ?? but if you are in music, it's average mid range dherai xa tesle Garda high note overshadow hunxa, but if you are a normal user, then go for it",daraz.com.np,Electronics,3.0,product_feedback,quality wise music average mid range dherai tesle garda high note overshadow normal user go,2
1151,it is good for listening songs but not for games like pubg,daraz.com.np,Electronics,3.0,product_feedback,good listening songs not games like pubg,2
1152,mines not working doesnt show anu bluetooth names and all,daraz.com.np,Electronics,2.0,product_feedback,mines not working doesnt show anu bluetooth names,2
1153,One of the airpods has no light maybe because it is not getting charged although both of them is working But so disappointed,daraz.com.np,Electronics,1.0,product_feedback,one airpods no light maybe not getting charged although working disappointed,2
1154,Very poor airbuds i cant even connect this why i dont know i tried too many times but it doesnt connect on my iphone,daraz.com.np,Electronics,1.0,product_feedback,very poor airbuds cant even connect dont know tried too many times doesnt connect iphone,2
1155,its very good quality and base. osm xa sound and kinda hunxa sabaile malai 914 rs ko price ma nikai paiyo,daraz.com.np,Electronics,2.0,product_feedback,very good quality base osm sound kinda sabaile malai rs price nikai paiyo,2
1156,"These earbuds are a disaster if you have small ears. They are bulky and dig straight into the thin cartilage at the entrance of the ear. Within minutes they become painful ,not slightly uncomfortable but genuinely sore and irritating. I tried the smallest tips, different angles, everything. nothing helped. The problem isnt the tips, its the huge plastic body. The case looks nice, but thats the only good thing I can say. I definitely wouldn't recommend them to anyone with smaller ears. Also the color is lighter than what appears in the photos.",daraz.com.np,Electronics,2.0,product_feedback,earbuds disaster small ears bulky dig straight thin cartilage entrance ear within minutes become painful not slightly uncomfortable genuinely sore irritating tried smallest tips different angles everything nothing helped problem isn tips huge plastic body case looks nice good thing can say definitely wouldn recommend anyone smaller ears also color lighter than appears photos,2
1157,sound clear xai na quality pani tasto ramro xai na,daraz.com.np,Electronics,2.0,product_feedback,sound clear xai quality tasto ramro xai,2
1158,yesto earbuds Kam xaina chalda chlada Banda hunxa afai,daraz.com.np,Electronics,1.0,product_feedback,yesto earbuds kam xaina chalda chlada banda afai,2
1159,earbuds not working properly its not good for gaming too sound delay aauxa,daraz.com.np,Electronics,1.0,product_feedback,earbuds not working properly not good gaming too sound delay aauxa,2
1160,order received gareko bholi palta nai right side ko airbuds le Kam garena,daraz.com.np,Electronics,1.0,product_feedback,order received bholi palta nai right side airbuds kam garena,2
1161,"One side of the earphone isnt working properly , really disappointed and hope youll make sure to check the products carefully before packaging future orders.",daraz.com.np,Electronics,1.0,product_feedback,one side earphone isn working properly really disappointed hope ll make sure check products carefully packaging future orders,2
1162,kasto bigreko saman pathauni matra rahixa ??,daraz.com.np,Electronics,1.0,product_feedback,kasto bigreko saman pathauni matra rahixa,2
1163,this buds is not good have so much issues issues like if u put for long time it will hurt your ear and the sound cancelling is not better,daraz.com.np,Electronics,2.0,product_feedback,buds not good much issues issues like put long time will hurt ear sound cancelling not better,2
1164,"just add a little more money and buy an expensive one. this one is not good. the pairing quality is bad, the sensitivity of the buds is bad. i just wanted it for music to and from office &home but can't even be used for that. didn't like it",daraz.com.np,Electronics,2.0,product_feedback,just add little more money buy expensive one one not good pairing quality bad sensitivity buds bad just wanted music office home can even used didn like,2
1165,sound ramro chha but euta matra bajyo arko chalena,daraz.com.np,Electronics,2.0,product_feedback,sound ramro euta matra bajyo arko chalena,2
1166,Phone charge garxa but laptop sanga connect garda data transfer chai hudaina,daraz.com.np,Electronics,3.0,product_feedback,phone charge laptop sanga connect garda data transfer chai hudaina,2
1167,quality is good but its not charging my phone at its full capacity i used appropriate 45W adapter with it and yet it does not provide even average charging speed build and features are good but not satisfied with the speed,daraz.com.np,Electronics,3.0,product_feedback,quality good not charging phone full capacity used appropriate 45w adapter yet not provide even average charging speed build features good not satisfied speed,2
1168,products is not so satisfied ek side khul Cha aarko side nai na khul me????,daraz.com.np,Electronics,3.0,product_feedback,products not satisfied side khul aarko side nai khul,2
1169,Worst lyako din nai mathi ko iPhone ko niskiyo plus ekdam slow charge huncha better if you invest in good product,daraz.com.np,Electronics,1.0,product_feedback,worst lyako din nai mathi iphone niskiyo plus ekdam slow charge better invest good product,2
1170,Not a double fast charger,daraz.com.np,Electronics,2.0,product_feedback,not double fast charger,2
1171,fast cable lekhxa tra fast charging hudaina,daraz.com.np,Electronics,1.0,product_feedback,fast cable lekhxa tra fast charging hudaina,2
1172,so so kind of product,daraz.com.np,Electronics,2.0,product_feedback,kind product,2
1173,"Worst kaam xaina, yeti slow charge hunxa ki k vaney! Dont waste money",daraz.com.np,Electronics,1.0,product_feedback,worst kaam xaina yeti slow charge ki vaney dont waste money,2
1174,Yo charger kineko 1 hapta mai bigriyo lightning kaama garirako chaina,daraz.com.np,Electronics,1.0,product_feedback,charger kineko hapta mai bigriyo lightning kaama garirako chaina,2
1175,worst one ever 10 den mai bigryo,daraz.com.np,Electronics,1.0,product_feedback,worst one ever den mai bigryo,2
1176,Very bad quality. Dont buy it,daraz.com.np,Electronics,1.0,product_feedback,very bad quality don buy,2
1177,"Dont expect fast charging for iphone, it takes 3-4 minutes for 1% charge",daraz.com.np,Electronics,1.0,product_feedback,dont expect fast charging iphone takes minutes charge,2
1178,charger magako earbud pathauxa ??,daraz.com.np,Electronics,1.0,product_feedback,charger magako earbud pathauxa,2
1179,"khasai gatilo xaina, aaru data cable vanda dherai nai dhela charge garxa ??",daraz.com.np,Electronics,2.0,product_feedback,khasai gatilo xaina aaru data cable vanda dherai nai dhela charge,2
1180,this is not to be a real product right ear buds low performance charger not working plastic in the usb cable port,daraz.com.np,Electronics,1.0,product_feedback,not real product right ear buds low performance charger not working plastic usb cable port,2
1181,Didnt even last 1 month,daraz.com.np,Electronics,2.0,product_feedback,didn even last month,2
1182,"Cable looks ok but actual quality is poor. Cable does not deliver enough current for fast charge (you can check with android AccuBattery app) .. So your phone will not charge quickly even if the phone shows quick-charge sign .. Very Disappointing !! Also, description says 1.5m (5ft), but actual length was only about 40 inch, or just a bit more than 3 ft !!",daraz.com.np,Electronics,1.0,product_feedback,cable looks ok actual quality poor cable not deliver enough current fast charge can check android accubattery app phone will not charge quickly even phone shows quick charge sign very disappointing also description says 5m 5ft actual length inch just bit more than ft,2
1183,this does not work mero defect paryo ki k ho charge hudaena connect garepaxi charge hune nahune hune nahune hunchaa,daraz.com.np,Electronics,1.0,product_feedback,not work mero defect paryo ki charge hudaena connect garepaxi charge nahune nahune hunchaa,2
1184,Not exactly a fast charge. Just ok.,daraz.com.np,Electronics,2.0,product_feedback,not exactly fast charge just ok,2
1185,??hawa xa yesto xa naya hoki used ho yo thaha xaina varsak nalinu hola yesto xa halat used vaisake jasto xa ani kasari linu nalinu hola maile tw li hale,daraz.com.np,Electronics,1.0,product_feedback,hawa yesto naya hoki used thaha xaina varsak nalinu hola yesto halat used vaisake jasto kasari linu nalinu hola maile tw li hale,2
1186,Got fake and damaged it doesnt even charge such a waste of money i wont recommend look at the differences between yellow and orange it is totally different quality too,daraz.com.np,Electronics,1.0,product_feedback,got fake damaged doesn even charge waste money wont recommend look differences yellow orange totally different quality too,2
1187,"The Quality Of The Product Is Low, But According To The Price It Was Worth-it.",daraz.com.np,Electronics,2.0,product_feedback,quality product low according price worth,2
1188,i was guessing fast charging depends on adapter still I felt like checking it.. but it's not working as a fast charger,daraz.com.np,Electronics,1.0,product_feedback,guessing fast charging depends adapter still felt like checking not working fast charger,2
1189,20% in 30 mins is fast??(C to c) Its a rippoff Worst,daraz.com.np,Electronics,1.0,product_feedback,mins fast rippoff worst,2
1190,it is a good product fast charging,daraz.com.np,Electronics,5.0,product_feedback,good product fast charging,2
1191,ekdam dami xa kinnda hunxa ramro quality ko xa,daraz.com.np,Electronics,5.0,product_feedback,ekdam dami kinnda ramro quality,2
1192,the wire quality is bad but this doesn't support fast charging very slow charging capacity over all not that good as it looks the 65 watt shown is wrong fake advertising,daraz.com.np,Electronics,5.0,product_feedback,wire quality bad doesn support fast charging very slow charging capacity not good looks watt shown wrong fake advertising,2
1193,budget hisapma ekdam Dami. recommend to buy.,daraz.com.np,Electronics,5.0,product_feedback,budget hisapma ekdam dami recommend buy,2
1194,"Excellent product, As advertised and awesome quality. don't know about durability, will update the review soon.",daraz.com.np,Electronics,5.0,product_feedback,excellent product advertised awesome quality don know durability will update review soon,2
1195,"Yetti ko price range ma yesto Nepalese product paunu ekdam ramro ho... Product ko built quality, sound quality ra saathsathai looks pani babal nai lagyo... But tyo aaune vaneko AUX Cable chai rahenaxa thikai xa no worries about that... So tei ho, dayabaya sochnupardaina lida hunxa...? Feeling happy to use Nepalese product like this and hope this brand keeps bringing products like this !?????",daraz.com.np,Electronics,5.0,product_feedback,yetti price range yesto nepalese product paunu ekdam ramro product built quality sound quality saathsathai looks babal nai lagyo aaune vaneko aux cable chai rahenaxa thikai no worries tei dayabaya sochnupardaina lida feeling happy use nepalese product like hope brand keeps bringing products like,2
1196,worth the price ?? however sound is a bit low low,daraz.com.np,Electronics,5.0,product_feedback,worth price however sound bit low low,2
1197,The charge finished very vast it was 50% in an hourp,daraz.com.np,Electronics,5.0,product_feedback,charge finished very vast hourp,2
1198,sound quality wow!! nice and portable recommend to everyone,daraz.com.np,Electronics,5.0,product_feedback,sound quality wow nice portable recommend everyone,2
1199,The product has a great sound quality and is worth the price!,daraz.com.np,Electronics,5.0,product_feedback,product great sound quality worth price,2
1200,price anusar worth it xa,daraz.com.np,Electronics,5.0,product_feedback,price anusar worth,2
1201,nice product and nice service good condition nice sound,daraz.com.np,Electronics,5.0,product_feedback,nice product nice service good condition nice sound,2
1202,Very good for the price type c cable ra aux sahit ayo.,daraz.com.np,Electronics,5.0,product_feedback,very good price type cable aux sahit,2
1203,"yo product bbal lagyo battery backup pani babaal xa 12 hours ko xa light off garera bajauda 12 hour battery tikxa mero 11 days use paxi ko review ho babaal rahexa tara packaging ramro thyana cartoon bahira bata kucheko thyo dhanna saman kehi vayanaxa ramro rahexa packaging ma ali dhyan dinu paro x-age jiu aru thhikai xa hjr haru review hernai pardaina doman nagari kinda hunxa 11.,1200 ma k aauxa ahile 1 yar warranty vayako yati sasto kaha paunu tapai hamile dhukka le kinnus ramro xa use garda chahi light off garera gareko surudekhinai tehi vayara hola battery 12 hour tikeko non stop music sundani ramro xa khusi ??????lagyo yati sasto ma yati ramro sound sunine &sound bajne bluetooth paiyo",daraz.com.np,Electronics,5.0,product_feedback,product bbal lagyo battery backup babaal hours light bajauda hour battery tikxa mero days use paxi review babaal rahexa packaging ramro thyana cartoon bahira kucheko dhanna saman kehi vayanaxa ramro rahexa packaging ali dhyan dinu paro age jiu aru thhikai hjr haru review hernai pardaina doman nagari kinda aauxa ahile yar warranty vayako yati sasto kaha paunu tapai hamile dhukka kinnus ramro use garda chahi light surudekhinai tehi vayara hola battery hour tikeko non stop music sundani ramro khusi lagyo yati sasto yati ramro sound sunine sound bajne bluetooth paiyo,2
1204,Best according to price. Sound loudness and bass is average.,daraz.com.np,Electronics,5.0,product_feedback,best according price sound loudness bass average,2
1205,yo prise ma yettiko saman dherai ramro x,daraz.com.np,Electronics,5.0,product_feedback,prise yettiko saman dherai ramro,2
1206,product is awesome built quality. remaining have to chk throughly,daraz.com.np,Electronics,5.0,product_feedback,product awesome built quality remaining chk throughly,2
1207,Valued product in the price range highly recommend.,daraz.com.np,Electronics,5.0,product_feedback,valued product price range highly recommend,2
1208,"Really happy with this speaker. Small size, easy to carry, and the sound is surprisingly good. Bluetooth connects fast, FM and memory card options also work nicely. For this price, its a great deal",daraz.com.np,Electronics,5.0,product_feedback,really happy speaker small size easy carry sound surprisingly good bluetooth connects fast fm memory card options also work nicely price great deal,2
1209,quality ramro xa sound pani ramro xa,daraz.com.np,Electronics,5.0,product_feedback,quality ramro sound ramro,2
1210,Babal cha. Fm mode along with auxiliary mode,daraz.com.np,Electronics,5.0,product_feedback,babal fm mode along auxiliary mode,2
1211,"pretty good, got the exact size.??",daraz.com.np,Electronics,5.0,product_feedback,pretty good got exact size,2
1212,"'m loving my new portable Bluetooth speaker! The sound quality is surprisingly rich and clear, with deep bass that really gets the party started. It's also super easy to pair with my phone or tablet",daraz.com.np,Electronics,5.0,product_feedback,loving new portable bluetooth speaker sound quality surprisingly rich clear deep bass really gets party started also super easy pair phone tablet,2
1213,white cast basyo disappointed ??,daraz.com.np,Health and Beauty,2.0,product_feedback,white cast basyo disappointed,2
1214,they are selling duplicate jk1 be careful about the product.,daraz.com.np,Health and Beauty,2.0,product_feedback,selling duplicate jk1 careful product,2
1215,skin lai dry banauxa + whitecast in xodxa ekdam ramro xaina,daraz.com.np,Health and Beauty,1.0,product_feedback,skin dry banauxa whitecast xodxa ekdam ramro xaina,2
1216,delivery was fast and product packing was also good But fake raixa ani white cast pani xodxa total waste of money?? plz dont buy this product i regret buying ?? review herera buy garyeko thye tara ramro xaina.,daraz.com.np,Health and Beauty,1.0,product_feedback,delivery fast product packing also good fake raixa white cast xodxa total waste money plz dont buy product regret buying review herera buy garyeko thye ramro xaina,2
1217,Worst product I have ever brought.It says all skin type but leaves a lot of white cast.Also it causes pimple.,daraz.com.np,Health and Beauty,1.0,product_feedback,worst product ever brought says skin type leaves lot white cast also causes pimple,2
1218,didn't meet the expectation but good one..,daraz.com.np,Health and Beauty,2.0,product_feedback,didn meet expectation good one,2
1219,my skin breakout after using this?? not worth it ?,daraz.com.np,Health and Beauty,1.0,product_feedback,skin breakout using not worth,2
1220,this sunscreen is not for brown skin . If you have fair-even skin then you can use but if you are typical brown like me then avoid it as this is very brightening to the point it looks like white cast . Also it's consistency is very liquidy so you cannot use two finger rule. I kinda regret buying it but I use it on my arms so it's okay ig,daraz.com.np,Health and Beauty,1.0,product_feedback,sunscreen not brown skin fair even skin can use typical brown like avoid very brightening point looks like white cast also consistency very liquidy cannot use two finger rule kinda regret buying use arms okay ig,2
1221,date 2026 samma xa tara kholera lagauda purai pani pani vaera damage product smell ni bigreko,daraz.com.np,Health and Beauty,1.0,product_feedback,date samma kholera lagauda purai vaera damage product smell bigreko,2
1222,Its looking horrible in my skin Im looking completely blue even though my skin tone is light and it doesnt blend properly . Its fake product,daraz.com.np,Health and Beauty,1.0,product_feedback,looking horrible skin looking completely blue even though skin tone light doesn blend properly fake product,2
1223,secrect island ra yesma k different xa. maile ta secrect island ola order gare ko theya,daraz.com.np,Health and Beauty,1.0,product_feedback,secrect island yesma different maile secrect island ola order gare theya,2
1224,The white cast is wayyy to much to use even on hands,daraz.com.np,Health and Beauty,1.0,product_feedback,white cast wayyy much use even hands,2
1225,Very difficult to blend and leaves white cast.,daraz.com.np,Health and Beauty,2.0,product_feedback,very difficult blend leaves white cast,2
1226,leaves the skin feeling and looking dry and matte. leaves patchy white cast,daraz.com.np,Health and Beauty,2.0,product_feedback,leaves skin feeling looking dry matte leaves patchy white cast,2
1227,malai chai bhayan hai...ali sut garen,daraz.com.np,Health and Beauty,1.0,product_feedback,malai chai bhayan ali sut garen,2
1228,white cast xodxa and Ani ekxinma uneven hunxa,daraz.com.np,Health and Beauty,2.0,product_feedback,white cast xodxa ekxinma uneven,2
1229,totally fake product or the seller might have make it more by adding water or other solvent . Maile 1st ma bahira pasal bata kineyko jasto xaina.. kei pariwartan aayena paila original jasto . sirf basna matra testo xa plz dont buy this ??????,daraz.com.np,Health and Beauty,1.0,product_feedback,totally fake product seller might make more adding water solvent maile 1st bahira pasal kineyko jasto xaina kei pariwartan aayena paila original jasto sirf basna matra testo plz dont buy,2
1230,Doesn't work on oily skin ??,daraz.com.np,Health and Beauty,2.0,product_feedback,doesn work oily skin,2
1231,I am little bit confused about expiry and the seller told me that genuine product has written secret island in bottle but the order i received didnot have secret island written on it.Is it the duplicate one?,daraz.com.np,Health and Beauty,2.0,product_feedback,little bit confused expiry seller told genuine product written secret island bottle order received didnot secret island written duplicate one,2
1232,It is good for oily skin. I have combination skin and it didnt suit me.,daraz.com.np,Health and Beauty,2.0,product_feedback,good oily skin combination skin didn suit,2
1233,joslay ekdum sweat gurxa nalignu hola,daraz.com.np,Health and Beauty,1.0,product_feedback,joslay ekdum sweat gurxa nalignu hola,2
1234,"If you want to ruin your good skin, this one is the product for you. My skin got worse & money wasted!",daraz.com.np,Health and Beauty,1.0,product_feedback,want ruin good skin one product skin got worse money wasted,2
1235,This is not genuine product...This is fake low copy of Dr.JK. I'm using the original one since very long. and I can say this is the ke product. Don't buy. Buy from genuine stores,daraz.com.np,Health and Beauty,1.0,product_feedback,not genuine product fake low copy dr jk using original one since very long can say product don buy buy genuine stores,2
1236,since it doesnot have a cover. The air penetrates inside the bottle which is not good. the cream is thick and visible on skin when applied. It has white cast,daraz.com.np,Health and Beauty,2.0,product_feedback,since doesnot cover air penetrates inside bottle not good cream thick visible skin applied white cast,2
1237,This sunscreen leaves white cast. Please know your skin type first & order accordingly,daraz.com.np,Health and Beauty,2.0,product_feedback,sunscreen leaves white cast please know skin type first order accordingly,2
1238,leaves ugly white cast if applied 2 finger technique not recommended ??,daraz.com.np,Health and Beauty,1.0,product_feedback,leaves ugly white cast applied finger technique not recommended,2
1239,not suitable for dry skin.,daraz.com.np,Health and Beauty,2.0,product_feedback,not suitable dry skin,2
1240,leaves white cast . i don't recommend,daraz.com.np,Health and Beauty,2.0,product_feedback,leaves white cast don recommend,2
1241,Suited my oily skin type.,daraz.com.np,Health and Beauty,5.0,product_feedback,suited oily skin type,2
1242,nice product if you don't mind little whitecast,daraz.com.np,Health and Beauty,5.0,product_feedback,nice product don mind little whitecast,2
1243,except the fact that it leaves some white cast...it is sooo good and working fine for my dry skin with acnes...,daraz.com.np,Health and Beauty,5.0,product_feedback,except fact leaves some white cast sooo good working fine dry skin acnes,2
1244,Nice sunscreen good for dry slin,daraz.com.np,Health and Beauty,5.0,product_feedback,nice sunscreen good dry slin,2
1245,super se upper yo product aakdamai rmro xa ???? tai ho halka whitecast xodxa,daraz.com.np,Health and Beauty,5.0,product_feedback,super se upper product aakdamai rmro tai halka whitecast xodxa,2
1246,For the first 2 weeks it was pretty good for me. And then i started getting tiny bumps under my chin area.,daraz.com.np,Health and Beauty,5.0,product_feedback,first weeks pretty good started getting tiny bumps chin area,2
1247,This lotion does make your skin look glowy and in my opinion it's most suitable for fair complexioned skin tone.,daraz.com.np,Health and Beauty,5.0,product_feedback,lotion make skin look glowy opinion suitable fair complexioned skin tone,2
1248,"easy to apply on face , its doing great on my face??",daraz.com.np,Health and Beauty,5.0,product_feedback,easy apply face great face,2
1249,"leaves slight white cast for darker skin tone. Gonna buy again, though.??",daraz.com.np,Health and Beauty,5.0,product_feedback,leaves slight white cast darker skin tone gonna buy again though,2
1250,I got it just now and packed is aewsome all are good condition lets see and hope goes well my face skin,daraz.com.np,Health and Beauty,5.0,product_feedback,got just packed aewsome good condition lets see hope goes well face skin,2
1251,really nice doesn't leave white cast if you know to use properly ???? and loving the shine it gives to my face it's amazing ???? I have sensitive dry skin,daraz.com.np,Health and Beauty,5.0,product_feedback,really nice doesn leave white cast know use properly loving shine gives face amazing sensitive dry skin,2
1252,this one is a good quality for sunblock cream.,daraz.com.np,Health and Beauty,5.0,product_feedback,one good quality sunblock cream,2
1253,Oily skin ko lagi chai thikai lagyo khasai ramro lagena idk jhan oily cats jasto maybe it doesnt suit on my skin,daraz.com.np,Health and Beauty,5.0,product_feedback,oily skin chai thikai lagyo khasai ramro lagena idk jhan oily cats jasto maybe doesn suit skin,2
1254,secret island version is not good. leaves a horrible white cast and powdery white finish that clings onto peach fuzz and dry patches. I liked the original version. Will buy from other distributors that dont sell secret island version,daraz.com.np,Health and Beauty,5.0,product_feedback,secret island version not good leaves horrible white cast powdery white finish clings onto peach fuzz dry patches liked original version will buy distributors dont sell secret island version,2
1255,it's not good than previous one duplicate ako jasto cha,daraz.com.np,Health and Beauty,5.0,product_feedback,not good than previous one duplicate ako jasto,2
1256,It's good and perfectly suits on skin ??,daraz.com.np,Health and Beauty,5.0,product_feedback,good perfectly suits skin,2
1257,dry skin ko lagi best lagyo ekdam lightweight absorb majale huncha and skin barrier ko lagi best lagyo,daraz.com.np,Health and Beauty,5.0,product_feedback,dry skin best lagyo ekdam lightweight absorb majale skin barrier best lagyo,2
1258,thikai xa price aanusar manual ni xa,daraz.com.np,Sports & Fitness,5.0,product_feedback,thikai price aanusar manual,2
1259,it's not that strong but got all as shown in picture,daraz.com.np,Sports & Fitness,5.0,product_feedback,not strong got shown picture,2
1260,Good quality according to price ??,daraz.com.np,Sports & Fitness,5.0,product_feedback,good quality according price,2
1261,it's not way to premium but good for beginners,daraz.com.np,Sports & Fitness,5.0,product_feedback,not way premium good beginners,2
1262,"ok cha,you can do minor stretches and good for squats.",daraz.com.np,Sports & Fitness,4.0,product_feedback,ok can minor stretches good squats,2
1263,it is nice. little bit small but it's ok ????,daraz.com.np,Sports & Fitness,4.0,product_feedback,nice little bit small ok,2
1264,its quite thin should use more than a single band because it can tear easily although good for children and less active people as per the price,daraz.com.np,Sports & Fitness,3.0,product_feedback,quite thin should use more than single band can tear easily although good children less active people per price,2
1265,Rubber le baneko raxa material. Maile ta different material le baneko hola jasto lathyo.Kasto low quality jasto xa herda. Resistance kati ko xa tyo use garexi feri review dinexu. Yo price ma yetti ko saman thikkai ho. #review_wrapup,daraz.com.np,Sports & Fitness,3.0,product_feedback,rubber baneko raxa material maile different material baneko hola jasto lathyo kasto low quality jasto herda resistance kati use garexi feri review dinexu price yetti saman thikkai review wrapup,2
1266,sabai tasseko thiyo. purai glue le taseko jasto thiyo,daraz.com.np,Sports & Fitness,2.0,product_feedback,sabai tasseko purai glue taseko jasto,2
1267,"Worst product I ever bought from Daraz. The thickness is not uniform across the loop. And the funniest part is kineko 2 hapta na hudai sabai bands chudi sakyo??????. If you don't wanna hurt yourself, buy some slingshot bands instead, tie them to form a loop and do your exercise (way more stronger and cheaper too)",daraz.com.np,Sports & Fitness,1.0,product_feedback,worst product ever bought daraz thickness not uniform across loop funniest part kineko hapta hudai sabai bands chudi sakyo don wanna hurt buy some slingshot bands instead tie form loop exercise way more stronger cheaper too,2
1268,Thikai xa . euta chai damaged thiyo,daraz.com.np,Sports & Fitness,2.0,product_feedback,thikai euta chai damaged,2
1269,it's very thin worst product,daraz.com.np,Sports & Fitness,1.0,product_feedback,very thin worst product,2
1270,every thing is good but while you rotate the dumbell it gets unlocked even if it is already locked,daraz.com.np,Sports & Fitness,3.0,product_feedback,every thing good rotate dumbell gets unlocked even already locked,2
1271,product is little damage other is satisfie,daraz.com.np,Sports & Fitness,3.0,product_feedback,product little damage satisfie,2
1272,video ma dekhako jasto 2nd lock khoi.... arko lock pani pathauna hola,daraz.com.np,Sports & Fitness,3.0,product_feedback,video dekhako jasto 2nd lock khoi arko lock pathauna hola,2
1273,"Amazing product but sometimes when lifting, the tightners tend to unscrew themselves making it somewhat unsafe",daraz.com.np,Sports & Fitness,3.0,product_feedback,amazing product sometimes lifting tightners tend unscrew making somewhat unsafe,2
1274,"Misleading description, the dumbbells are only 9.5kg each instead of 10kg. The plastic handles definitely don't make up the missing half kg. The weights spin and plastic piece to hold them starts coming off during some movements. Really need a way to lock them in place. Weights could be denser so that they don't take up so much space.",daraz.com.np,Sports & Fitness,3.0,product_feedback,misleading description dumbbells 5kg instead 10kg plastic handles definitely don make missing half kg weights spin plastic piece hold starts coming some movements really need way lock place weights could denser don take much space,2
1275,Product is good than i thought price per product is good,daraz.com.np,Stationery,5.0,product_feedback,product good than thought price per product good,2
1276,"mini keyboard rw mouse lai ramroxa,",daraz.com.np,Stationery,5.0,product_feedback,mini keyboard rw mouse ramroxa,2
1277,best long mouse pad with some weight to it and feels premium,daraz.com.np,Stationery,5.0,product_feedback,best long mouse pad some weight feels premium,2
1278,This is not big enough by good material,daraz.com.np,Stationery,5.0,product_feedback,not big enough good material,2
1279,Mouse pad is smaller than expected but good quality,daraz.com.np,Stationery,5.0,product_feedback,mouse pad smaller than expected good quality,2
1280,Thinner than expected but overally satisfactory. No complaints.,daraz.com.np,Stationery,5.0,product_feedback,thinner than expected overally satisfactory no complaints,2
1281,Ali soche vanda sano raixa .,daraz.com.np,Stationery,4.0,product_feedback,ali soche vanda sano raixa,2
1282,"got my delivery fast wow... headphone quality is good with the price range, it comes with a charger",daraz.com.np,Electronics,4.0,delivery,got delivery fast wow headphone quality good price range comes charger,1
1283,"Excellent headphones for the price. Sound is clear, bass is strong, and the battery lasts a long time. Very comfortable to wear and the Bluetooth connection is smooth",daraz.com.np,Electronics,4.0,product_feedback,excellent headphones price sound clear bass strong battery lasts long time very comfortable wear bluetooth connection smooth,2
1284,product is nice and it's sound quality is not that much good but as per price it's good .,daraz.com.np,Electronics,4.0,product_feedback,product nice sound quality not much good per price good,2
1285,used for a month found that quality of sound isn't that good if you want well defined music and audio.,daraz.com.np,Electronics,3.0,product_feedback,used month found quality sound isn good want well defined music audio,2
1286,good but charger is completely damage,daraz.com.np,Electronics,3.0,product_feedback,good charger completely damage,2
1287,it is good. the quality is good according to the price.,daraz.com.np,Electronics,3.0,product_feedback,good quality good according price,2
1288,ordered white one found blue one but yha ! good sound quality not environment frendly sound chai leak hunxa bahaira aauxa thats it game khelna ko lagi chai nee hunxa if you buy a cable 3mm to 3mm thats it ??,daraz.com.np,Electronics,3.0,product_feedback,ordered white one found blue one yha good sound quality not environment frendly sound chai leak bahaira aauxa thats game khelna chai nee buy cable 3mm 3mm thats,2
1289,Leko dui din mai chalena defective saman paisa matra waste,daraz.com.np,Electronics,1.0,product_feedback,leko din mai chalena defective saman paisa matra waste,2
1290,very low quality already broken,daraz.com.np,Electronics,1.0,product_feedback,very low quality already broken,2
1291,at least see the colour option choose by costumer,daraz.com.np,Electronics,1.0,product_feedback,least see colour option choose costumer,2
1292,it is damage and there is scratches??,daraz.com.np,Electronics,1.0,product_feedback,damage scratches,2
1293,worst product . not shown as pic. no charger cable . packaging is poor . voice quality not good.,daraz.com.np,Electronics,1.0,product_feedback,worst product not shown pic no charger cable packaging poor voice quality not good,2
1294,very build quality . broke in less than 24 hrs,daraz.com.np,Electronics,1.0,product_feedback,very build quality broke less than hrs,2
1295,I ordered white and they sent a pink coloured. The product does not connect to bluetooth and please do not buy this. These photos are exactly how I got the product. No finishing look. It looks like someone has already opened up the headphone. Poor quality.,daraz.com.np,Electronics,1.0,product_feedback,ordered white sent pink coloured product not connect bluetooth please not buy photos exactly got product no finishing look looks like someone already opened headphone poor quality,2
1296,"good product, us comfortable to use and i find really it good",daraz.com.np,Electronics,5.0,product_feedback,good product us comfortable use find really good,2
1297,"Nice product. Best to use, both Nepali and English keys makes me easier.",daraz.com.np,Electronics,5.0,product_feedback,nice product best use nepali english keys makes easier,2
1298,Its been 1 year + . Still working nice,daraz.com.np,Electronics,5.0,product_feedback,year still working nice,2
1299,the keyboard is good and big and there is larg cable,daraz.com.np,Electronics,5.0,product_feedback,keyboard good big larg cable,2
1300,Not working good...it's too slow ??...,daraz.com.np,Electronics,5.0,product_feedback,not working good too slow,2
1301,very nice this keyboard this keyboard is good working,daraz.com.np,Electronics,5.0,product_feedback,very nice keyboard keyboard good working,2
1302,Got in great condition. And all the tabs are working.,daraz.com.np,Electronics,5.0,product_feedback,got great condition tabs working,2
